time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/loss,train/clip_range,train/learning_rate,train/std,train/entropy_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/value_loss,train/explained_variance,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
581,130,457,266240,3.8047354221343994,0.3,0.0003,2.559859275817871,-4.701599244773388,1290,0.013418554,0.055908203125,46.1550507362932,0.8912539482116699,-0.0054632438019325495,-6093.7951881956515,5737.391304347826
582,131,460,268288,-0.20247982442378998,0.3,0.0003,2.599052906036377,-4.715179228782654,1300,0.029509565,0.19013671875,0.0637736179807689,0.9674807190895081,-0.03276661067211535,-6093.7951881956515,5737.391304347826
583,132,463,270336,-0.19428761303424835,0.3,0.0003,2.593480348587036,-4.735634034872055,1310,0.03612359,0.20322265625,0.07365631252760067,0.9364826679229736,-0.0332203639060026,-6093.7951881956515,5737.391304347826
584,133,466,272384,1.1599973440170288,0.3,0.0003,2.5952820777893066,-4.729083971679211,1320,0.0076619447,0.010888671875,5.844663639832288,0.9801341891288757,-0.004975358684532694,-6093.7951881956515,5737.391304347826
584,134,469,274432,0.04955008625984192,0.3,0.0003,2.5772509574890137,-4.722384367883206,1330,0.028615847,0.162353515625,0.8055763642303646,0.746666669845581,-0.02423661699576769,-6093.7951881956515,5737.391304347826
584,135,473,276480,0.5087577104568481,0.3,0.0003,2.5875725746154785,-4.717047482728958,1340,0.044663146,0.28359375,1.3773195257410407,0.9397426247596741,-0.04369590270798653,-6104.859911255318,5878.297872340426
585,136,475,278528,2.6825006008148193,0.3,0.0003,2.588817596435547,-4.721669028699398,1350,0.009168046,0.01474609375,38.494799603149296,0.8735954165458679,-0.005306048206693959,-6104.859911255318,5878.297872340426
586,137,478,280576,-0.18704131245613098,0.3,0.0003,2.5624818801879883,-4.721223092079162,1360,0.028533645,0.1865234375,0.033213568464270794,0.9856876730918884,-0.03369305810338119,-6104.859911255318,5878.297872340426
586,138,481,282624,-0.21386286616325378,0.3,0.0003,2.5403664112091064,-4.6936718195676805,1370,0.031900816,0.165673828125,0.017155977617949247,0.9914883971214294,-0.028402791904227342,-6104.859911255318,5878.297872340426
587,139,484,284672,0.1827501654624939,0.3,0.0003,2.5467870235443115,-4.6915656045079235,1380,0.018540666,0.095263671875,3.36673842985183,0.992344081401825,-0.009282278222963214,-6104.859911255318,5878.297872340426
586,140,488,286720,0.0899151861667633,0.3,0.0003,2.5519423484802246,-4.69544008076191,1390,0.022612642,0.169287109375,0.9182371208444238,0.9816197156906128,-0.030112010144512168,-6083.818389708334,5955.020833333333
587,141,491,288768,51.732635498046875,0.3,0.0003,2.5537986755371094,-4.698689717054367,1400,0.0028374232,0.000244140625,43.64909655936062,0.9668398499488831,-0.001320564287743764,-6083.818389708334,5955.020833333333
588,142,494,290816,-0.12650921940803528,0.3,0.0003,2.5834133625030518,-4.714572481811047,1410,0.011554878,0.043212890625,0.07545895163202658,0.9036029577255249,-0.006885088313720189,-6083.818389708334,5955.020833333333
587,143,498,292864,0.16322490572929382,0.3,0.0003,2.5929088592529297,-4.726315496861934,1420,0.018669225,0.1078125,1.7589518691413104,0.8962229490280151,-0.010610302030181628,-6009.980942938776,5944.326530612245
586,144,502,294912,0.26979556679725647,0.3,0.0003,2.5950663089752197,-4.731950224936009,1430,0.00024075466,0.008740234375,24.616820252430625,0.9543183445930481,0.0008196952447178773,-6009.980942938776,5944.326530612245
586,145,506,296960,-0.1585763394832611,0.3,0.0003,2.6320297718048096,-4.748391051590443,1440,0.024985433,0.131591796875,0.24532717970432713,0.8747255802154541,-0.018847836909844772,-6009.980942938776,5944.326530612245
585,146,510,299008,0.6054272651672363,0.3,0.0003,2.644540548324585,-4.7679386794567105,1450,0.028907098,0.19921875,1.546014459989965,0.9831199049949646,-0.023122566679376177,-6009.980942938776,5944.326530612245
585,147,514,301056,0.09780648350715637,0.3,0.0003,2.6128478050231934,-4.760757876932621,1460,0.03219809,0.185302734375,0.6928974332287907,0.9867619276046753,-0.03424436264322139,-6009.980942938776,5944.326530612245
585,148,517,303104,0.7241511344909668,0.3,0.0003,2.616548776626587,-4.748327574133873,1470,0.028572861,0.165478515625,2.2418998546898363,0.9789456725120544,-0.023231828064308502,-6009.980942938776,5944.326530612245
583,149,522,305152,1.2486768960952759,0.3,0.0003,2.6211726665496826,-4.751733988523483,1480,0.015565213,0.0521484375,4.366093465313315,0.26387453079223633,-0.0029215034839580765,-6086.162939520001,6067.7
583,150,526,307200,214.58261108398438,0.3,0.0003,2.624100923538208,-4.7550392344594,1490,0.0012190128,0.003076171875,71.11185033572838,0.959525465965271,-0.0010143000676180237,-6086.162939520001,6067.7
583,151,530,309248,-0.22338774800300598,0.3,0.0003,2.722245931625366,-4.794922003149987,1500,0.041784678,0.170849609375,0.048070240032393484,0.8883811235427856,-0.027202333421155345,-6086.162939520001,6067.7
581,152,534,311296,0.49533170461654663,0.3,0.0003,2.7291665077209473,-4.831295086443424,1510,0.0057761376,0.0083984375,4.434359688870609,0.9584457278251648,-0.00139816058363067,-6023.105768862746,6072.78431372549
581,153,538,313344,2.920970916748047,0.3,0.0003,2.7333602905273438,-4.834841002523899,1520,0.0033719228,0.00693359375,58.52720018234104,0.16152793169021606,-0.003940099643659778,-6023.105768862746,6072.78431372549
581,154,542,315392,-0.10732483863830566,0.3,0.0003,2.7284655570983887,-4.839896839857102,1530,0.010964119,0.015966796875,0.05822512137092417,0.9448558688163757,-0.0037272330111591144,-6023.105768862746,6072.78431372549
581,155,546,317440,-0.13265454769134521,0.3,0.0003,2.7029833793640137,-4.828664009273052,1540,0.015379931,0.07021484375,0.19145714279729872,0.9504877328872681,-0.011688611080171541,-6023.105768862746,6072.78431372549
580,156,550,319488,0.32756584882736206,0.3,0.0003,2.7065651416778564,-4.819891065359116,1550,0.025240272,0.178857421875,1.437807698454708,0.9320542216300964,-0.01911408448140719,-6023.105768862746,6072.78431372549
580,157,553,321536,0.11483670771121979,0.3,0.0003,2.725419521331787,-4.828161101043224,1560,0.03778919,0.25908203125,0.6984280406497418,0.9161196351051331,-0.038629407515691126,-6023.105768862746,6072.78431372549
580,158,557,323584,0.2370591014623642,0.3,0.0003,2.7260942459106445,-4.833990399539471,1570,0.029706266,0.204541015625,0.8335842779837549,0.9742409586906433,-0.03455480004195124,-6023.105768862746,6072.78431372549
578,159,562,325632,0.037060365080833435,0.3,0.0003,2.727518081665039,-4.835785387456417,1580,0.015100665,0.09150390625,1.2465587004087866,0.9831486940383911,-0.013388029513589573,-6056.33060398077,6258.884615384615
578,160,566,327680,28.2716007232666,0.3,0.0003,2.728182315826416,-4.836522153019905,1590,0.012578814,0.020654296875,53.55501578077674,0.9327350854873657,-0.005453565664356575,-6056.33060398077,6258.884615384615
578,161,570,329728,-0.21177111566066742,0.3,0.0003,2.7594947814941406,-4.854528956115246,1600,0.024936222,0.127978515625,0.06931135188788176,0.7118231654167175,-0.01772973465267569,-6056.33060398077,6258.884615384615
578,162,573,331776,-0.24745593965053558,0.3,0.0003,2.7488880157470703,-4.8522794678807255,1610,0.02102408,0.086669921875,0.040789588281768374,0.9072748422622681,-0.012676005174580496,-6056.33060398077,6258.884615384615
578,163,577,333824,-0.1931074857711792,0.3,0.0003,2.7913966178894043,-4.869342432916165,1620,0.008125772,0.027490234375,0.025519159413670424,0.9011553525924683,-0.0025014887032739352,-6056.33060398077,6258.884615384615
577,164,581,335872,-0.08628851175308228,0.3,0.0003,2.7835774421691895,-4.882601438462734,1630,0.009889018,0.029296875,0.30640850267373027,0.9297597408294678,-0.00255723137233872,-6056.33060398077,6258.884615384615
577,165,584,337920,0.05651320517063141,0.3,0.0003,2.785414695739746,-4.879878996312618,1640,0.011161526,0.063427734375,1.7666251044720411,0.9834231734275818,-0.0062298674136400225,-6056.33060398077,6258.884615384615
577,166,588,339968,0.5353872776031494,0.3,0.0003,2.7895538806915283,-4.882113583385944,1650,0.028187126,0.15517578125,2.2949147509410976,0.9823048114776611,-0.02617344745376613,-6056.33060398077,6258.884615384615
577,167,592,342016,0.661568284034729,0.3,0.0003,2.792104721069336,-4.883878025412559,1660,0.038038097,0.2591796875,3.273644208535552,0.9891178607940674,-0.04065947935741861,-6056.33060398077,6258.884615384615
577,168,595,344064,0.3993734121322632,0.3,0.0003,2.7940616607666016,-4.885729196667671,1670,0.040880904,0.2537109375,3.0363049734383822,0.9628415107727051,-0.034881725878221914,-6056.33060398077,6258.884615384615
576,169,600,346112,0.049722641706466675,0.3,0.0003,2.7903733253479004,-4.885689041018486,1680,0.019030709,0.119677734375,1.6779579727910459,0.7198119163513184,-0.007604318918311037,-6119.60847492453,6509.7169811320755
576,170,604,348160,76.17369842529297,0.3,0.0003,2.7911055088043213,-4.884587797522545,1690,0.008662842,0.017822265625,76.92561203781516,0.9749190211296082,-0.0028489217620517593,-6119.60847492453,6509.7169811320755
576,171,607,350208,-0.21742261946201324,0.3,0.0003,2.7579174041748047,-4.871586225926876,1700,0.029462043,0.186767578125,0.022333262722531798,0.9891050457954407,-0.028419458908319938,-6119.60847492453,6509.7169811320755
576,172,611,352256,-0.23186688125133514,0.3,0.0003,2.7790889739990234,-4.863708589971066,1710,0.034545965,0.191162109375,0.023631390297668985,0.9861297011375427,-0.03320263394271024,-6119.60847492453,6509.7169811320755
575,173,615,354304,0.5797863006591797,0.3,0.0003,2.792520523071289,-4.879956352710724,1720,0.01377746,0.03876953125,0.7482260323013179,0.9926942586898804,-0.0059137424264918085,-6119.60847492453,6509.7169811320755
575,174,619,356352,0.33143988251686096,0.3,0.0003,2.7978715896606445,-4.8856728106737135,1730,0.015992064,0.101904296875,1.25674405163154,0.5007126331329346,-0.009918391154496931,-6119.60847492453,6509.7169811320755
575,175,622,358400,-0.10869207978248596,0.3,0.0003,2.798081636428833,-4.890069594979286,1740,0.021238122,0.080224609375,1.1411192380357533,0.99424147605896,-0.008536511902639177,-6119.60847492453,6509.7169811320755
575,176,626,360448,0.00670228898525238,0.3,0.0003,2.8022942543029785,-4.891274453699589,1750,0.018261002,0.12998046875,1.4658988630864769,0.9907425045967102,-0.02120544644203619,-6119.60847492453,6509.7169811320755
575,177,630,362496,0.02858230471611023,0.3,0.0003,2.8096916675567627,-4.896191467344761,1760,0.01523112,0.076123046875,1.0398362684994935,0.41915786266326904,-0.00956611332076136,-6119.60847492453,6509.7169811320755
574,178,634,364544,1.9578131437301636,0.3,0.0003,2.817462205886841,-4.901567688584327,1770,0.013168401,0.031103515625,5.949052816629409,0.24970299005508423,-0.002694253853405826,-6143.818004092594,6716.148148148148
574,179,638,366592,1.849802851676941,0.3,0.0003,2.8179049491882324,-4.903479526937008,1780,0.008323229,0.0513671875,19.154568481308523,0.9124799966812134,0.0021038352337200195,-6143.818004092594,6716.148148148148
573,180,642,368640,-0.2061200588941574,0.3,0.0003,2.854050397872925,-4.915367078781128,1790,0.025465235,0.1572265625,0.028253035704256035,0.984093964099884,-0.023875520649016834,-6143.818004092594,6716.148148148148
573,181,645,370688,-0.21517397463321686,0.3,0.0003,2.8501341342926025,-4.926570188999176,1800,0.029688343,0.191455078125,0.015791412598628086,0.9849676489830017,-0.031351659301435575,-6143.818004092594,6716.148148148148
573,182,649,372736,-0.23313644528388977,0.3,0.0003,2.8915627002716064,-4.938394163548947,1810,0.010989774,0.03427734375,0.02046256992907729,0.910037636756897,-0.006922829308314249,-6143.818004092594,6716.148148148148
573,183,653,374784,0.061053335666656494,0.3,0.0003,2.919344902038574,-4.959264895319938,1820,0.039191805,0.190869140625,0.9067115801852197,0.9932011365890503,-0.015171722469676751,-6143.818004092594,6716.148148148148
573,184,657,376832,-0.11250093579292297,0.3,0.0003,2.939072608947754,-4.974112372100353,1830,0.024862535,0.165673828125,0.7325703686568886,0.7367004752159119,-0.02290478672948666,-6143.818004092594,6716.148148148148
573,185,660,378880,-0.15740105509757996,0.3,0.0003,2.950200080871582,-4.986991909146309,1840,0.05380294,0.21044921875,0.4043007776606828,0.9974039196968079,-0.025501089355384466,-6143.818004092594,6716.148148148148
573,186,664,380928,-0.043951764702796936,0.3,0.0003,2.949176788330078,-4.991656342148781,1850,0.016432328,0.128271484375,0.35856653000228106,0.9464223980903625,-0.01045412585081067,-6143.818004092594,6716.148148148148
572,187,669,382976,0.24604107439517975,0.3,0.0003,2.955263137817383,-4.993091911077499,1860,0.009448592,0.068017578125,0.8970966158434749,-2.239492893218994,-0.0012092755932826549,-6186.446490145456,6960.254545454545
572,188,673,385024,18.43733024597168,0.3,0.0003,2.960751533508301,-4.997087417542934,1870,0.017036535,0.1283203125,32.15362851191312,0.8960745334625244,-0.011151603254984366,-6186.446490145456,6960.254545454545
571,189,676,387072,-0.22271206974983215,0.3,0.0003,3.034097194671631,-5.028797656297684,1880,0.019214902,0.09208984375,0.005840149947471218,0.9699683785438538,-0.008526791167969349,-6186.446490145456,6960.254545454545
571,190,680,389120,-0.20715883374214172,0.3,0.0003,2.9951400756835938,-5.032776717841625,1890,0.021836132,0.1037109375,0.023925578285707162,0.9952266216278076,-0.01838086327916244,-6186.446490145456,6960.254545454545
571,191,684,391168,-0.20403550565242767,0.3,0.0003,3.0093841552734375,-5.024125039577484,1900,0.012766488,0.046435546875,0.015871713426895438,0.9500658512115479,-0.006111192535900045,-6186.446490145456,6960.254545454545
571,192,687,393216,0.016804412007331848,0.3,0.0003,3.019371509552002,-5.035327124595642,1910,0.030973092,0.1943359375,0.7274857343640179,0.9884214401245117,-0.01910737223806791,-6186.446490145456,6960.254545454545
571,193,691,395264,-0.1807551383972168,0.3,0.0003,3.078268051147461,-5.056231100857258,1920,0.02095144,0.143505859375,0.22466750212479383,0.02498108148574829,-0.015855993118020707,-6186.446490145456,6960.254545454545
571,194,695,397312,-0.09235204756259918,0.3,0.0003,3.0769152641296387,-5.078836733102799,1930,0.035397023,0.237451171875,0.42760721114464106,0.9547694325447083,-0.03935166560404468,-6186.446490145456,6960.254545454545
571,195,699,399360,-0.0006290227174758911,0.3,0.0003,3.0748605728149414,-5.078071968257428,1940,0.0132365255,0.07744140625,0.6009818946477026,0.40475648641586304,-0.01140038721205201,-6186.446490145456,6960.254545454545
570,196,704,401408,-0.017631039023399353,0.3,0.0003,3.0761516094207764,-5.077717868983745,1950,0.02195308,0.091943359375,1.100546234054491,0.8525772094726562,-0.01544167388274218,-6197.2092585,7134.017857142857
570,197,707,403456,8.412881851196289,0.3,0.0003,3.084575891494751,-5.081104665994644,1960,0.002933175,0.006787109375,16.281034148467008,0.9022327661514282,0.002310632543230895,-6197.2092585,7134.017857142857
569,198,711,405504,-0.20731589198112488,0.3,0.0003,3.081536293029785,-5.080793768167496,1970,0.023446886,0.13779296875,0.021723652024229524,0.9885289072990417,-0.019684923898603303,-6197.2092585,7134.017857142857
569,199,715,407552,-0.19074827432632446,0.3,0.0003,3.071953296661377,-5.078394874930382,1980,0.023169994,0.12666015625,0.020573009744111914,0.9822021126747131,-0.017156126350164412,-6197.2092585,7134.017857142857
569,200,718,409600,-0.16933204233646393,0.3,0.0003,3.08202862739563,-5.0795142844319345,1990,0.009330539,0.031982421875,0.06108452046755701,0.8993487358093262,-0.007991757945274004,-6197.2092585,7134.017857142857
569,201,722,411648,-0.08809323608875275,0.3,0.0003,3.0845084190368652,-5.087363974750042,2000,0.0204655,0.120263671875,1.1096714109182357,0.9869491457939148,-0.014466248989629093,-6197.2092585,7134.017857142857
569,202,726,413696,-0.15919964015483856,0.3,0.0003,3.1409668922424316,-5.108230586349964,2010,0.03879304,0.244921875,0.2453491478227079,0.3902052044868469,-0.03395128421543632,-6197.2092585,7134.017857142857
569,203,730,415744,-0.10100334882736206,0.3,0.0003,3.1289896965026855,-5.121402618288994,2020,0.031022973,0.17919921875,0.3185737505555153,0.9680781960487366,-0.028000345207692588,-6197.2092585,7134.017857142857
569,204,734,417792,-0.0829499363899231,0.3,0.0003,3.1252455711364746,-5.116215817630291,2030,0.034207508,0.178369140625,0.3330590429250151,0.9914359450340271,-0.02775268098775996,-6197.2092585,7134.017857142857
568,205,739,419840,-0.1822843998670578,0.3,0.0003,3.121337413787842,-5.113432303071022,2040,0.028605685,0.14580078125,0.23973710855934768,0.9108040928840637,-0.016868078913830686,-6188.546332017544,7336.877192982456
568,206,742,421888,5.962928771972656,0.3,0.0003,3.129190683364868,-5.11425863802433,2050,0.0029335422,0.00546875,16.19365757231135,0.9534685611724854,-0.00040051237592706455,-6188.546332017544,7336.877192982456
568,207,746,423936,-0.23992182314395905,0.3,0.0003,3.0942444801330566,-5.104302756488323,2060,0.023475762,0.140673828125,0.02028361892589601,0.9462414979934692,-0.02058315229660366,-6188.546332017544,7336.877192982456
568,208,749,425984,-0.24764865636825562,0.3,0.0003,3.0683436393737793,-5.084759712219238,2070,0.011764341,0.08017578125,0.00735812141392671,0.9944539070129395,-0.011730117337720003,-6188.546332017544,7336.877192982456
567,209,753,428032,-0.24239078164100647,0.3,0.0003,3.055462121963501,-5.071775539219379,2080,0.012502897,0.049365234375,0.006245749021400115,0.98836350440979,-0.010424167732708156,-6188.546332017544,7336.877192982456
567,210,757,430080,0.9180411100387573,0.3,0.0003,3.067641258239746,-5.069230633974075,2090,0.012247044,0.054638671875,1.255195694277063,0.9275296926498413,-0.006016568707855186,-6188.546332017544,7336.877192982456
567,211,761,432128,-0.03563082218170166,0.3,0.0003,3.088014602661133,-5.076619806885719,2100,0.023349673,0.112109375,0.8414922444149852,0.9148896336555481,-0.015525757240538951,-6188.546332017544,7336.877192982456
567,212,764,434176,-0.03511044383049011,0.3,0.0003,3.086839199066162,-5.083935847878456,2110,0.029786415,0.110205078125,0.42102433857508004,0.992805540561676,-0.014007752259203698,-6188.546332017544,7336.877192982456
567,213,768,436224,0.23133723437786102,0.3,0.0003,3.0899176597595215,-5.084752973914147,2120,0.026674021,0.09873046875,1.0936582343652845,0.871008038520813,-0.011253390469937586,-6188.546332017544,7336.877192982456
